'strain','stress'
0.21106,133.4807
0.21502,133.27052
0.21719,133.82328
0.21394,133.45494
0.23119,133.45815
0.2233,133.35518
0.21548,133.23526
0.22174,133.02841
0.21535,133.25639
0.21797,133.95184
0.21915,133.38975
0.21494,132.81397
0.21193,133.09597
0.23375,133.08326
0.21593,133.98613
0.20646,133.26133
0.22748,132.41684
0.22389,133.44546
0.21637,133.01674
0.23306,133.37247
0.21125,133.62772
0.22305,132.93348
0.2266,133.99405
0.21737,133.19218
0.22284,132.56952
0.22457,133.21404
0.21648,133.40296
0.22553,132.92031
0.21836,133.35833
0.20945,134.14929
0.20749,134.38869
0.20652,133.70973
0.20132,133.85693
0.20497,134.14671
0.21769,133.9917
0.21146,134.26711
0.21558,134.24139
0.21897,133.30561
0.22109,133.96014
0.20397,134.0704
0.22385,134.08721
0.21173,133.87978
0.19886,134.29942
0.21543,133.62709
0.21859,133.88876
0.22064,132.97219
0.22375,133.22923
0.20423,134.81607
0.21868,133.66465
0.21324,134.07825
0.20496,134.05623
0.2248,133.96196
0.21053,133.66592
0.20933,133.76802
0.21448,133.54714
0.21881,133.94037
0.21251,134.25705
0.22491,133.02655
0.21467,133.94199
0.22003,132.94321
0.223,133.07407
0.21088,133.81015
0.2049,133.64538
0.20765,133.73754
0.2166,133.33064
0.22523,132.62292
0.22744,133.23945
0.21272,134.08345
0.21258,134.36116
0.20626,133.99729
0.21135,133.83751
0.21797,133.07085
0.20545,134.18096
0.20699,133.40199
0.20855,133.55071
0.22479,133.55633
0.22006,133.38635
0.21752,133.86986
0.21746,133.72753
0.21591,134.13999
0.21197,134.24231
0.20256,134.29407
0.21723,133.07004
0.2164,134.07524
0.22135,134.43051
0.22259,134.32414
0.21878,133.33086
0.21846,133.75562
0.21445,133.21857
0.21843,132.82369
0.21753,133.78826
0.21015,133.48115
0.20179,134.53732
0.21087,134.23703
0.219,133.57806
0.20369,133.95817
0.20934,134.56272
0.22091,133.84627
0.19972,133.76783
0.21986,134.05456
0.22209,134.24447
0.2085,134.23472
0.20379,134.75302
0.21427,133.58545
0.20557,134.62159
0.22282,133.74649
0.21321,133.50306
0.20755,134.06119
0.21259,133.69246
0.20342,133.79023
0.20393,134.36544
0.21095,134.32377
0.20498,134.53638
0.21399,133.6177
0.20992,133.46568
0.22146,133.12619
0.20817,133.88987
0.20342,133.64085
0.21589,133.92847
0.20538,134.9145
0.20871,134.56183
0.20989,134.02461
0.20542,134.08625
0.22388,133.23136
0.2023,134.74579
0.20161,134.49558
0.22202,133.73041
0.20753,134.55391
0.19721,134.66884
0.21514,134.50498
0.20849,134.88422
0.21162,133.33162
0.20745,134.71746
0.21416,134.23791
0.20645,134.33945
0.22394,134.01617
0.19312,134.59558
0.20556,134.23791
0.20321,134.29984
0.2153,134.02348
0.23201,134.4292
0.2437,135.27308
0.23648,134.67146
0.2397,134.22612
0.24607,134.31584
0.24907,134.30732
0.23042,134.61645
0.24663,134.4821
0.22172,135.39582
0.23268,135.1666
0.23346,135.31994
0.25029,134.5075
0.23583,134.14024
0.23653,135.22452
0.23665,134.55271
0.25129,134.8365
0.23955,134.80674
0.22335,135.77179
0.23439,134.88338
0.22429,134.63894
0.24006,135.08079
0.2473,134.15001
0.23641,134.99393
0.23683,134.02996
0.23316,134.4246
0.24,134.54062
0.23867,135.03482
0.25513,134.18113
0.23343,135.14062
0.23639,134.82667
0.24636,135.0079
0.24768,134.6757
0.23537,134.35954
0.23898,134.57668
0.23434,134.34538
0.24043,133.79918
0.24926,134.00596
0.25173,133.14066
0.24697,133.88098
0.25661,133.52914
0.24246,134.23449
0.247,133.81684
0.25282,133.94797
0.24588,133.48233
0.23565,134.59254
0.24431,133.93852
0.23807,133.9942
0.25733,133.30017
0.24127,134.19429
0.23737,133.49557
0.24873,134.46406
0.2477,133.92954
0.24146,133.85309
0.24426,133.92864
0.24576,133.70526
0.23971,134.36692
0.23557,134.231
0.25427,133.36184
0.24681,133.64826
0.2387,133.50132
0.2416,134.07746
0.24224,133.79381
0.25261,133.80583
0.24372,133.58831
0.24878,132.96066
0.24495,132.84436
0.24508,133.37558
0.25854,133.00952
0.24829,133.36763
0.24206,134.55248
0.24145,133.3612
0.25202,133.55768
0.25491,134.09884
0.22728,135.38161
0.24409,133.64799
0.24699,133.28945
0.24966,133.90217
0.24856,134.11513
0.24152,134.42684
0.24359,133.44511
0.25871,134.03267
0.26018,133.34623
0.26246,132.57262
0.24292,133.80034
0.23437,133.31621
0.26328,132.49802
0.25737,132.94053
0.25329,132.9104
0.25241,132.9772
0.24,134.59199
0.24435,134.21981
0.25263,132.98345
0.25906,133.12774
0.2572,132.73223
0.25157,132.71371
0.24846,134.09524
0.24083,133.60517
0.2547,132.2487
0.2494,133.63268
0.2415,134.07546
0.2541,133.58484
0.262,133.9906
0.25258,133.9408
0.24456,134.08365
0.24288,134.3332
0.23649,135.3054
0.24042,134.01333
0.25296,133.93936
0.24592,133.74474
0.24134,134.61789
0.23975,133.71058
0.245,134.23693
0.24804,134.29209
0.23576,134.76941
0.23578,134.5081
0.21883,135.2898
0.23699,133.94433
0.24601,135.24084
0.21989,135.30459
0.23929,134.37145
0.24015,134.48114
0.23867,134.72545
0.23544,134.79514
0.23385,134.75797
0.22607,134.58581
0.24222,134.60565
0.23427,134.68964
0.2355,134.38534
0.23667,134.03586
0.24156,134.40843
0.22788,134.5462
0.24542,134.1539
0.2491,134.31005
0.2315,135.90323
0.22831,135.72442
0.24186,135.04575
0.22014,134.14831
0.24325,134.47317
0.22441,135.16101
0.24423,135.182
0.24201,135.20315
0.22693,135.59537
0.2404,134.98982
0.23205,134.74291
0.24259,134.61919
0.23452,134.88592
0.23765,134.93262
0.23566,135.22007
0.23469,135.85606
0.24033,135.07649
0.22676,134.87259
0.25548,134.81493
0.25257,134.88227
0.23832,134.38331
0.24226,134.50295
0.23774,134.35127
0.23257,134.43915
0.25549,134.5105
0.23429,135.16031
0.24025,134.40052
0.24594,133.88472
0.22791,134.89938
0.23495,134.35249
0.23682,134.82752
0.22883,134.93603
0.23203,134.58402
0.24764,133.88042
0.23517,133.77059
0.22941,134.15259
0.23068,134.34716
0.23201,134.82069
0.2483,134.06646
0.2462,134.33726
0.22813,134.23744
0.23929,133.51248
0.23812,133.39351
0.2548,133.33775
0.23197,134.21858
0.24164,134.78248
0.24353,134.29843
0.23389,134.59199
0.2357,134.96637
0.23925,134.69724
0.24267,133.58632
0.24839,134.70905
0.23895,134.06402
0.23371,133.8343
0.2436,134.58897
0.23611,134.31483
0.23174,134.41315
0.2399,134.68764
0.23934,133.91411
0.23372,135.35338
0.24034,134.14649
0.23905,133.89812
0.24174,133.83547
0.24562,133.78332
0.24245,133.81
0.23011,134.04704
0.24133,134.47521
0.24649,134.03905
0.22049,134.64659
0.23787,134.40023
0.25135,134.18633
0.24719,133.75346
0.22484,135.1209
0.23307,134.56053
0.23325,134.77368
0.22088,134.8348
0.24892,134.65279
0.22452,135.31137
0.24341,134.43218
0.23322,134.36144
0.23434,134.98481
0.23592,135.72164
0.24503,134.47465
0.24188,134.29927
0.23012,134.91063
0.23864,134.16618
0.25298,133.91109
0.24906,133.43269
0.24906,134.16079
0.2462,133.96086
0.24497,135.19154
0.23868,134.33455
0.23804,133.11632
0.24255,134.30374
0.24672,133.83564
0.2501,134.13684
0.24547,133.3511
0.25194,132.88075
0.24272,133.54464
0.2511,133.48901
0.2406,134.20497
0.25771,133.93744
0.23065,135.05568
0.24417,133.9495
0.24428,134.0219
0.23282,134.06581
0.25151,134.31543
0.24585,134.04315
0.23435,135.44079
0.22525,135.25063
0.23196,135.63549
0.24152,134.64953
0.2304,134.68363
0.23367,135.31504
0.24089,134.20139
0.23426,134.4175
0.24216,134.0976
0.24051,134.80605
0.23484,134.45381
0.25482,134.55473
0.24517,134.35522
0.24953,134.9522
0.22371,135.2968
0.24115,135.02343
0.23974,134.41391
0.22393,134.69014
0.23495,135.63193
0.22331,135.4549
0.25191,134.95486
0.25501,134.88947
0.25485,134.73029
0.25212,135.6243
0.25212,135.62461
0.2461,135.5468
0.26135,135.06071
0.25423,134.80958
0.25925,134.57085
0.27498,133.94072
0.23369,134.35759
0.26224,134.92812
0.265,135.39588
0.273,134.63747
0.24278,135.46816
0.26306,135.30399
0.25246,135.03356
0.25763,134.82754
0.24551,135.48403
0.23678,136.26771
0.25044,135.65017
0.26162,135.49364
0.25018,136.46956
0.25588,135.49398
0.25357,135.88878
0.25911,135.24292
0.25106,135.6077
0.24655,135.89273
0.24832,136.20764
0.25822,134.78732
0.28883,134.46073
0.25091,135.53391
0.2498,135.37105
0.26277,135.12939
0.25789,135.14777
0.26768,134.81747
0.24767,136.01834
0.25215,134.80429
0.2605,135.11607
0.26335,134.81558
0.25708,134.93343
0.25861,134.7691
0.26425,133.91222
0.25819,134.47672
0.26777,133.78867
0.27365,133.93943
0.27172,134.60962
0.25897,134.64048
0.26526,135.50671
0.26131,135.17789
0.24161,135.15986
0.2647,135.31903
0.25217,134.89621
0.26941,135.1996
0.24749,134.90701
0.25284,136.05654
0.25349,135.72387
0.24884,134.84694
0.25055,134.7295
0.24913,135.42335
0.2576,135.21012
0.25546,136.03953
0.25184,135.53987
0.25304,136.24813
0.2558,135.67699
0.24223,136.38414
0.25487,136.28168
0.23513,136.00527
0.23959,136.74725
0.25058,135.71321
0.24533,135.37884
0.2493,136.61928
0.24812,135.86098
0.23849,136.06652
0.24261,136.37088
0.25134,135.39101
0.23999,136.27063
0.26233,135.62764
0.25781,136.10669
0.25202,135.7953
0.2512,136.28231
0.23774,136.26642
0.23893,135.88391
0.24564,135.66204
0.27007,135.32093
0.25841,135.22545
0.25032,135.51014
0.25072,135.80321
0.25161,135.44417
0.26027,135.45948
0.25525,135.21294
0.24663,135.93776
0.24024,136.46377
0.25187,136.15084
0.2444,135.16165
0.25951,136.00801
0.25043,135.20772
0.24108,135.71551
0.25011,135.70801
0.24845,135.19507
0.24249,135.3015
0.26421,135.40181
0.25434,135.28267
0.27184,134.71916
0.25171,135.0675
0.255,135.51133
0.25412,135.15699
0.25569,134.90437
0.2588,134.85825
0.25534,135.05717
0.26774,134.43211
0.26053,134.6473
0.25144,135.96425
0.25212,135.60436
0.23334,136.24773
0.25919,135.84749
0.27732,134.84113
0.2586,134.42687
0.26982,134.93062
0.25664,135.07139
0.24793,135.48983
0.25796,135.81481
0.24398,136.20057
0.26365,134.7986
0.26706,134.45214
0.26186,134.58282
0.25922,134.84766
0.25359,135.21701
0.25478,135.15578
0.26059,134.66388
0.27313,134.96625
0.24575,135.57502
0.25742,134.91514
0.25475,134.90247
0.25633,134.78035
0.26388,134.76366
0.26211,135.64111
0.25201,135.05973
0.23615,136.46546
0.24674,136.6179
0.25052,135.49035
0.24614,135.87846
0.25188,135.76113
0.24722,136.17982
0.23412,136.78799
0.24682,136.19274
0.2546,135.28047
0.25263,135.40953
0.24354,135.32753
0.24788,135.16978
0.24331,135.74701
0.24592,135.74215
0.23292,136.01051
0.23697,135.75379
0.23614,135.62829
0.263,135.42953
0.25442,136.02294
0.24359,135.87837
0.25832,134.96259
0.24494,135.52257
0.25318,136.13218
0.25282,135.49318
0.24596,135.61282
0.26173,135.19624
0.27581,135.02388
0.24988,135.55434
0.26522,135.66366
0.25158,135.67391
0.24566,135.23393
0.24153,135.49374
0.26448,135.38622
0.24049,135.7646
0.24512,136.62861
0.26134,135.8386
0.25749,135.88899
0.25873,135.84589
0.25436,135.99806
0.24411,135.83056
0.25889,136.12465
0.24195,136.16425
0.25622,136.15573
0.25713,136.52832
0.24274,136.06237
0.25319,136.24131
0.25292,136.35545
0.24157,135.95234
0.26471,136.01351
0.25285,136.81848
0.23469,136.22789
0.24166,136.37027
0.23648,136.49924
0.23974,136.75079
0.24883,135.83796
0.25285,136.37868
0.25279,136.51372
0.24751,135.83869
0.25447,136.2021
0.24584,135.69655
0.25164,136.54754
0.24768,136.2964
0.25418,135.86134
0.25126,136.02812
0.24138,136.28175
0.25288,135.47253
0.25274,135.04486
0.24828,136.13429
0.25467,135.9023
0.25494,135.81962
0.23602,136.21923
0.24159,136.14506
0.25937,135.30366
0.25557,135.636
0.24637,136.18287
0.25,136.01199
0.24279,136.91346
0.24377,136.25562
0.25519,135.39766
0.27089,134.95219
0.25068,135.22683
0.25379,135.96709
0.24898,135.75516
0.25205,136.42413
0.24757,136.1387
0.26256,135.09739
0.2456,136.11994
0.26498,135.23901
0.25188,136.20675
0.23655,135.36209
0.25267,136.00177
0.24463,136.20941
0.25996,135.47807
0.25255,136.02594
0.2455,136.28353
0.2377,136.15152
0.27273,135.65493
0.24621,135.66153
0.25228,136.02959
0.25645,136.43269
0.23745,136.51646
0.24549,136.44085
0.25329,137.01716
0.24022,136.76124
0.23573,136.13957
0.2469,136.05551
0.23829,136.63049
0.24999,136.58175
0.25199,136.63845
0.2378,136.41674
0.25224,136.34019
0.2449,136.06738
0.25191,136.71035
0.25392,135.98732
0.25642,135.11535
0.24855,135.37763
0.24891,136.01757
0.24687,136.38094
0.25792,136.71262
0.24847,135.8677
0.24208,135.81871
0.25936,136.53428
0.25855,135.63004
0.27161,135.46095
0.25598,136.62459
0.27435,136.20136
0.27482,136.33089
0.26514,136.08158
0.27358,136.33248
0.277,136.69307
0.26907,136.18349
0.28261,135.80307
0.27705,136.57712
0.26894,135.97536
0.2688,136.44114
0.26827,135.98876
0.28421,135.90999
0.27101,136.45019
0.26501,136.85344
0.27532,136.27122
0.28263,135.93026
0.27839,135.92
0.27914,135.50392
0.27023,136.0216
0.26749,136.68136
0.26801,136.35522
0.26394,137.52159
0.25936,136.6671
0.28383,136.38539
0.26539,136.26819
0.26593,136.50398
0.27624,135.94313
0.28753,135.83138
0.27042,136.05103
0.25663,135.74744
0.28752,135.90562
0.28076,135.72508
0.27369,136.22693
0.28219,136.27884
0.27763,136.29101
0.26821,136.32957
0.27351,135.70752
0.27453,135.99751
0.27203,135.95652
0.28073,135.19393
0.27178,135.57502
0.26356,136.14322
0.29091,135.93738
0.27444,136.13458
0.26339,136.03908
0.26793,135.68064
0.27753,136.00325
0.28328,135.3729
0.2806,136.49086
0.26748,135.58671
0.27044,135.94905
0.28824,136.00229
0.26676,136.02437
0.27726,135.75436
0.27089,135.7223
0.27521,135.91716
0.28308,134.90596
0.28977,134.85294
0.27593,136.04494
0.28016,135.8974
0.27166,135.48476
0.28266,135.71236
0.27875,136.01638
0.28081,136.72077
0.28169,135.25676
0.27964,135.64411
0.28633,135.09018
0.27856,135.88986
0.27667,136.06231
0.27569,135.4839
0.28304,135.74007
0.28709,135.19181
0.27776,135.43643
0.27083,136.37968
0.27973,136.30976
0.26973,136.20057
0.26457,136.70091
0.27774,135.63687
0.26745,136.68428
0.28195,135.99507
0.2692,136.12315
0.28549,136.11882
0.25785,136.13245
0.27514,136.56283
0.26844,136.40156
0.28118,135.85638
0.27518,135.49922
0.27614,135.61694
0.2777,135.18515
0.28327,135.76154
0.2744,136.13952
0.2744,135.9244
0.28397,135.29666
0.28355,134.87114
0.26817,135.75413
0.2993,135.14203
0.27215,136.27582
0.27046,135.38334
0.29344,135.47999
0.26628,135.66588
0.27822,135.07902
0.28494,135.03627
0.27791,135.92754
0.28154,135.41863
0.27857,136.25034
0.28373,135.26765
0.27843,135.12366
0.28953,134.56286
0.27966,136.28713
0.2784,135.83261
0.26972,135.8434
0.27852,136.04046
0.27022,136.15405
0.27583,136.06967
0.27674,136.2195
0.28011,135.16571
0.27899,135.68587
0.28195,135.70289
0.27634,136.62182
0.28004,135.78517
0.2718,135.70288
0.26734,136.64778
0.27153,136.35823
0.26923,136.2859
0.26689,136.04196
0.27068,136.32496
0.2732,136.55615
0.26777,136.12189
0.27217,135.62063
0.28057,135.91537
0.26904,136.06717
0.27199,136.36407
0.27775,136.51118
0.26501,136.69828
0.2654,136.62683
0.27635,135.98953
0.26616,136.87633
0.27651,136.3865
0.271,136.31365
0.26762,136.64329
0.27021,135.96051
0.26897,135.8035
0.28478,135.19342
0.27632,135.77503
0.28105,135.47224
0.2794,135.13349
0.28879,134.65808
0.28751,134.89502
0.29408,134.41265
0.28864,134.51886
0.26768,135.32526
0.28236,136.45773
0.27991,135.22565
0.2785,135.25624
0.27866,136.02121
0.28409,134.41196
0.28988,134.02808
0.27993,135.35247
0.27808,136.0968
0.27407,135.51302
0.27785,135.86916
0.27452,135.12742
0.27318,135.13546
0.2849,135.15995
0.27374,135.24786
0.28669,134.62446
0.28074,135.65761
0.26461,136.0737
0.29932,133.98832
0.27864,135.61065
0.26012,136.27999
0.26834,135.32018
0.28958,135.62586
0.29468,134.96817
0.27831,135.22994
0.28089,135.08605
0.27113,136.05027
0.27783,134.92955
0.26759,136.81519
0.28041,136.2251
0.26721,135.58278
0.26775,136.48946
0.27012,136.1802
0.26627,135.96938
0.26211,136.47512
0.26783,136.05674
0.2587,136.11191
0.26058,136.0039
0.27547,136.68554
0.27234,136.09399
0.27501,136.27831
0.26996,135.77372
0.27345,136.08737
0.28889,135.77907
0.27129,136.21343
0.26561,136.96588
0.29034,135.57577
0.27425,134.93694
0.26121,135.83336
0.28117,135.85549
0.2615,136.24415
0.27182,135.68501
0.27937,136.42595
0.26088,136.93679
0.27049,136.94587
0.27378,136.63437
0.25804,136.78875
0.26895,136.15482
0.27997,136.04869
0.26627,136.61246
0.27628,135.92502
0.27233,135.66567
0.26517,136.24811
0.27893,136.4874
0.26354,137.07127
0.28037,136.1426
0.27794,136.59007
0.2788,135.25422
0.26977,136.26075
0.27014,136.36831
0.27498,136.43348
0.26599,136.24151
0.27409,135.70036
0.27929,135.71363
0.28155,135.59172
0.2846,136.30861
0.26605,136.63378
0.26927,135.93047
0.27794,136.42213
0.271,136.03535
0.28321,135.71183
0.27151,137.14245
0.27474,136.404
0.26201,136.87951
0.27569,136.54373
0.27104,136.93465
0.25809,137.65445
0.26004,136.98277
0.25884,137.72248
0.28203,137.06527
0.26897,137.13093
0.25976,137.92737
0.2528,138.72862
0.27448,137.50663
0.26575,138.06247
0.26166,137.03861
0.25881,137.42382
0.25333,138.09831
0.25297,136.8541
0.27149,137.08809
0.25946,137.59833
0.25152,138.11341
0.26976,137.83775
0.25881,137.42019
0.25667,137.31655
0.28235,136.77074
0.25949,137.35274
0.26074,137.86878
0.27221,136.72385
0.28672,137.11127
0.28124,137.38129
0.28108,137.98317
0.2843,137.40117
0.28353,137.65833
0.28175,137.66169
0.28581,137.59361
0.29025,137.03886
0.27704,137.64921
0.27323,137.46935
0.29042,137.48405
0.28611,137.10218
0.28348,137.57751
0.26742,137.32139
0.27958,137.40072
0.28378,137.82716
0.29545,137.16089
0.2773,137.39416
0.27543,137.32968
0.26178,138.52681
0.27976,137.1872
0.28033,137.2476
0.27932,136.95788
0.29021,137.5545
0.28561,137.33757
0.27871,136.87272
0.2911,138.08052
0.28133,137.43985
0.26816,137.64804
0.30396,136.76772
0.28992,136.55164
0.3042,136.50434
0.30004,136.35821
0.28311,136.66089
0.29107,136.93194
0.29557,136.32604
0.27436,137.04931
0.2779,137.64376
0.27868,137.57684
0.28035,137.63621
0.29235,136.94441
0.29732,136.62967
0.29109,136.88164
0.28548,136.658
0.28533,137.20887
0.28603,137.06602
0.2967,137.16343
0.29112,137.5965
0.26845,137.60819
0.2921,137.9708
0.29756,137.84751
0.27531,137.60485
0.28032,138.02705
0.28227,137.61724
0.2748,137.37745
0.2837,138.13869
0.28003,137.99016
0.2795,137.41851
0.27695,138.42796
0.28575,137.61665
0.28349,137.40511
0.28915,137.86948
0.27131,138.66332
0.27029,138.10496
0.28489,137.44409
0.28435,137.73961
0.27785,137.67784
0.29677,137.26116
0.2716,137.74719
0.28062,137.23907
0.28523,137.45889
0.26879,137.42928
0.29314,136.49453
0.28761,137.11141
0.28556,136.85952
0.27933,136.8991
0.28838,136.81462
0.28257,137.30204
0.27527,137.9827
0.27358,138.81311
0.28344,137.47374
0.29,137.45083
0.28568,137.66196
0.27246,137.5259
0.27763,137.49415
0.26708,137.89016
0.28938,137.55141
0.27829,137.43792
0.27686,138.18413
0.2876,137.47594
0.27352,137.86505
0.27885,138.10803
0.27164,138.12973
0.27606,138.48778
0.28561,138.87968
0.27187,138.76941
0.26286,138.69737
0.27631,138.09897
0.28882,137.65745
0.25848,138.52365
0.2788,137.87339
0.29348,137.66242
0.28398,138.10898
0.29006,137.91836
0.27397,138.17304
0.28049,137.36127
0.27715,137.85017
0.2683,138.71957
0.28036,137.82515
0.2753,138.39456
0.27316,139.01105
0.28447,138.32452
0.2653,138.86413
0.28823,138.19052
0.28301,138.02372
0.27084,138.0769
0.278,138.58036
0.28923,138.89608
0.26541,138.21517
0.27585,139.02794
0.28951,137.36947
0.28775,137.71066
0.2734,138.33295
0.2811,137.89942
0.2877,138.1427
0.2774,138.58114
0.27229,139.02108
0.26961,138.82734
0.2789,138.61277
0.26685,138.63231
0.27721,138.46041
0.27365,138.64424
0.27711,138.40382
0.27839,138.03654
0.28104,137.8002
0.26539,138.41605
0.28144,138.69848
0.28388,137.43291
0.27646,138.51982
0.28806,137.74268
0.28345,138.13526
0.281,138.25387
0.27935,138.12178
0.26848,138.03137
0.28031,138.0672
0.28213,138.30413
0.27189,138.70539
0.28451,138.51065
0.26954,138.7056
0.26889,139.40866
0.28456,137.74195
0.27711,138.55791
0.27605,138.36328
0.29355,138.22885
0.27506,138.49173
0.26549,138.48297
0.27728,139.02037
0.27552,138.9881
0.25779,139.18458
0.28211,138.56828
0.25822,139.02017
0.27031,138.81153
0.26935,138.9169
0.27116,139.37883
0.26674,138.80071
0.26977,139.03401
0.28398,137.59766
0.27537,138.39445
0.27857,137.74287
0.28005,137.604
0.25429,139.26022
0.26798,138.20272
0.28409,138.62367
0.27819,138.10522
0.28243,137.97481
0.26444,138.50924
0.26779,138.84263
0.28391,138.32108
0.26234,138.6546
0.26087,139.06258
0.28196,138.7411
0.26888,138.70832
0.28279,138.24734
0.27259,138.53079
0.26809,139.08849
0.27139,138.89772
0.27359,139.06629
0.26779,139.17444
0.25774,139.25675
0.2624,139.72021
0.27875,138.54004
0.27843,138.28076
0.26928,138.68325
0.26091,139.53218
0.26732,139.11374
0.26871,138.94943
0.2678,139.00407
0.27354,138.43455
0.28311,138.38077
0.25886,138.60157
0.27074,138.88788
0.2721,138.90979
0.26976,138.16276
0.30206,137.30821
0.26783,139.01213
0.27955,137.28639
0.26729,138.04566
